ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.186964,,,,,,,,,,,,,,,,a69e3291-ca02-4f6a-a6b7-f4ba12fd5f7e,986,,"[36.2, 31.0]",3754058,22,,,,,2.1442368,,Left Foot,,,,"[30.0, 40.6]",Ground Pass,,11.428036,,,Steve Cook,3341.0,,,,,,1,Regular Play,Charlie Daniels,3345.0,Left Back,42,AFC Bournemouth,28,['6117b61f-af37-4b2c-965e-554e0946d8e7'],18,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:22:18.480,Pass,
,,,,,,,,,,,,,,2.111827,,,,,,,,,,,,,,,,aa5aae54-93be-4a6c-a9a0-3670eb5f69ce,989,,"[31.7, 47.9]",3754058,22,,,,,0.9851522,,Right Foot,,,,"[44.7, 67.5]",Ground Pass,,23.519354,,,Adam Smith,6409.0,,,,,,1,Regular Play,Steve Cook,3341.0,Left Center Back,42,AFC Bournemouth,28,['16da13b9-b1de-46e3-b51e-e1a5f00d9963'],21,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:22:21.649,Pass,
,,,,,,,,,,,,,,1.096234,,,,,,,,,,,,,,,,5dfad0e6-771b-4dd1-a686-cbd77dccb141,991,,"[45.0, 67.8]",3754058,22,,,,,-2.9121299,,Right Foot,,,,"[31.3, 64.6]",Ground Pass,,14.06876,,,Simon Francis,3608.0,,,,,,1,Regular Play,Adam Smith,6409.0,Right Back,42,AFC Bournemouth,28,['1df31d31-e98e-4e81-891d-c64b5c3a88cd'],23,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:22:23.761,Pass,
,,,,,,,,,,,,,,1.411887,,,,,,,,,,,,,,,,a0823b1c-4135-40a4-b1a2-20dab1d8bacb,994,,"[33.2, 66.3]",3754058,22,,,,,0.67066264,,Right Foot,,,,"[48.2, 78.2]",Ground Pass,,19.147062,,,Matt Ritchie,3049.0,,,,,,1,Regular Play,Simon Francis,3608.0,Right Center Back,42,AFC Bournemouth,28,['8423a205-3514-476b-912d-1f1672774ef1'],26,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:22:26.890,Pass,
,,,,,,,,,,,,,,1.785532,,,,,,,,,,,,,,,,7c5b78de-39ac-4327-8cc1-b1be3da178ab,1001,,"[46.9, 74.2]",3754058,22,,,,,-2.0740407,,Left Foot,,,,"[31.1, 45.5]",Low Pass,,32.761715,,,Steve Cook,3341.0,,,,,,1,Regular Play,Matt Ritchie,3049.0,Right Midfield,42,AFC Bournemouth,28,['f39bbeff-a151-4392-ba34-7b202432d821'],31,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:22:31.359,Pass,
,,,,,,,,,,,,,,1.830853,,,,,,,,,,,,,,,,42b3d893-8b31-40c5-8b04-ae586cf71ee8,1004,,"[40.7, 37.0]",3754058,22,,,,,-0.8536837,,Left Foot,,,,"[65.9, 8.1]",High Pass,,38.343838,,,Charlie Daniels,3345.0,,,,,,1,Regular Play,Steve Cook,3341.0,Left Center Back,42,AFC Bournemouth,28,['26b33ab5-045e-4bd9-b085-b32c961338d8'],37,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:22:37.582,Pass,
,,,,,,,,,,,,,,1.22918,,,,,,,,,,,,,,,,beeba485-bc27-46c4-87f2-ed39b1bbe8ff,1007,,"[71.9, 11.1]",3754058,22,,,,,1.725245,,Left Foot,,,,"[69.3, 27.8]",Ground Pass,,16.901184,,,Harry Arter,3304.0,,,,,,1,Regular Play,Charlie Daniels,3345.0,Left Back,42,AFC Bournemouth,28,['ed29ba62-8426-4cd7-9844-74cd53080238'],41,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:22:41.502,Pass,
,,,,,,,,,,,,,,0.887815,,,,,,,,,,,,,,,,6a42818d-84b1-4da8-9927-c73ded6d76f9,1021,,"[78.5, 31.4]",3754058,22,,,,,-0.49513325,,Left Foot,,,,"[93.5, 23.3]",Ground Pass,,17.047287,,,Junior Stanislas,3463.0,,,,,,1,Regular Play,Charlie Daniels,3345.0,Left Back,42,AFC Bournemouth,28,['f4a1c6ec-8865-46d9-8977-b24875874f29'],55,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:22:55.789,Pass,
,,,,,,,,,,,,,,0.199219,,,,,,,,,,,,,,,,26794693-25eb-4c8e-ace1-5afd11ccb5e5,1024,,"[108.7, 23.3]",3754058,23,,,,,1.4536875,,Left Foot,,,,"[109.3, 28.4]",Ground Pass,,5.135173,Incomplete,,,,,,,,,1,Regular Play,Junior Stanislas,3463.0,Left Midfield,42,AFC Bournemouth,28,['18b9a7fc-0468-42e5-b5a2-7a3ba53e82fa'],0,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:23:00.057,Pass,
,,,,,,,,,,,,,,2.119572,,,,,,,,,,,,,,,,6a05dfb1-eda7-41b8-9116-a7fc02636a5c,1026,,"[113.4, 0.1]",3754058,23,,,,,2.674282,,,,,,"[91.6, 11.1]",Low Pass,,24.418026,,,Charlie Daniels,3345.0,,,,,Throw-in,1,From Throw In,Junior Stanislas,3463.0,Left Midfield,43,AFC Bournemouth,28,['59123a8b-5b30-4f83-a7df-9694dfc140f7'],7,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:23:07.119,Pass,
,,,,,,,,,,,,,,1.218212,,,,,,,,,,,,,,,,107f47f9-606f-4bf9-bcd3-ade372eed97c,1030,,"[90.1, 25.8]",3754058,23,,,,,-2.6011732,,Left Foot,,,,"[78.1, 18.6]",Ground Pass,,13.994285,,,Andrew Surman,3344.0,,,,,,1,From Throw In,Charlie Daniels,3345.0,Left Back,43,AFC Bournemouth,28,['911ee231-cc13-45b7-ae9f-c4ef6796dce5'],13,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:23:13.515,Pass,
,,,,,,,,,,,,,,1.917862,,,,,,,,,,,,,,,,19cd9d07-5571-44ef-a898-104812510053,1032,,"[78.1, 18.6]",3754058,23,,,,,1.8655804,,Left Foot,,,,"[68.9, 48.9]",Low Pass,,31.665913,,,Simon Francis,3608.0,,,,,,1,From Throw In,Andrew Surman,3344.0,Center Defensive Midfield,43,AFC Bournemouth,28,['c5a2eeae-7aff-46d6-9bc8-808a3874bc4c'],14,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:23:14.733,Pass,
,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,330cb944-9a18-40b6-a6d2-b431a647ba39,1035,,"[75.5, 58.1]",3754058,23,,,,,0.80952215,,Right Foot,,,,"[93.7, 77.2]",Ground Pass,,26.38276,,,Adam Smith,6409.0,,,,,,1,From Throw In,Simon Francis,3608.0,Right Center Back,43,AFC Bournemouth,28,['863a30bd-85aa-42a9-a895-e3bba207a2df'],18,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:23:18.285,Pass,
,,,,,,,,,,,,,,1.471333,,,,,,,,,,,,,,,,5809a3f4-e756-42e7-8497-2e16215764ab,1038,,"[93.3, 76.5]",3754058,23,,,,,-3.0694957,,Right Foot,,,,"[75.3, 75.2]",Ground Pass,,18.046883,,,Simon Francis,3608.0,,,,,,1,From Throw In,Adam Smith,6409.0,Right Back,43,AFC Bournemouth,28,['8781be26-cbc7-40b1-9f1a-ef5d36556998'],24,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:23:24.510,Pass,
,,,,,,,,,,,,,,0.977401,,,,,,,,,,,,,,,,90f51dfc-afd8-4331-ab86-b1c13e33e712,1041,,"[79.8, 75.5]",3754058,23,,,,,-2.3276308,,Right Foot,,,,"[74.7, 70.1]",Ground Pass,,7.427651,,,Andrew Surman,3344.0,,,,,,1,From Throw In,Simon Francis,3608.0,Right Center Back,43,AFC Bournemouth,28,['dde69861-9a0b-4075-afc8-007a0308dd46'],27,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:23:27.925,Pass,
,,,,,,,,,,,,,,1.13204,,,,,,,,,,,,,,,,921ed326-77a2-4a1e-b18a-b07b43b65a9b,1044,,"[76.2, 67.3]",3754058,23,,,,,-1.1941559,,Left Foot,,,,"[81.5, 53.9]",Ground Pass,,14.410066,,,Harry Arter,3304.0,,,,,,1,From Throw In,Andrew Surman,3344.0,Center Defensive Midfield,43,AFC Bournemouth,28,['60e7490d-2340-4fdc-a5cd-e34d740e9124'],30,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:23:30.501,Pass,
,,,,,,,,,,,,,,0.762285,,,,,,,,,,,,,,,,a31f5a8f-6729-4332-8621-0ead4edc1546,1046,,"[81.5, 53.9]",3754058,23,,,,,1.2490457,,Right Foot,,,,"[84.7, 63.5]",Ground Pass,,10.119288,,,Dan Gosling,3343.0,,,,,,1,From Throw In,Harry Arter,3304.0,Left Center Midfield,43,AFC Bournemouth,28,['48d6f430-24c0-4146-8dd4-14415465e884'],31,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:23:31.633,Pass,
,,,,,,,,,,,,,,1.035094,,,,,,,,,,,,,,,,ab5d53bb-0a98-433d-9129-a43efafda27f,1049,,"[79.8, 66.7]",3754058,23,,,,,0.79394495,,Right Foot,,,,"[91.4, 78.5]",Ground Pass,,16.546904,,,Adam Smith,6409.0,,,,,,1,From Throw In,Dan Gosling,3343.0,Right Center Midfield,43,AFC Bournemouth,28,['587d06df-8ff8-4052-9cb6-e95b91d96b33'],34,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:23:34.529,Pass,
,,,,,,,,,,,,,,0.155961,,,,,,,,,,,,,,,,e7c49aaf-c165-44dc-8bd2-1eb1bd27be24,1052,,"[94.6, 77.8]",3754058,23,,,,,-0.7853982,,Right Foot,,,,"[100.8, 71.6]",Ground Pass,,8.768124,Incomplete,,Matt Ritchie,3049.0,,,,,,1,From Throw In,Adam Smith,6409.0,Right Back,43,AFC Bournemouth,28,"['3f1e1923-1f3e-4bb4-b5cd-20e2257d9f16', 'f0113094-001d-4e2f-8767-d3e4407e4223']",37,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:23:37.917,Pass,
,,,,,,,,,,,,,,1.177033,,,,,,,,,,,,,,,,644b3230-a482-44ce-84a0-9d52b59b609b,1056,,"[111.9, 72.0]",3754058,23,,,,,-1.3950908,,Right Foot,True,,,"[116.8, 44.4]",High Pass,,28.03159,Incomplete,,Joshua King,3346.0,,,,,Recovery,1,From Throw In,Matt Ritchie,3049.0,Right Midfield,43,AFC Bournemouth,28,"['562cc384-b08d-4320-84cf-bd3bdfad84a6', 'd5d299c8-8c38-47a1-b151-16f5ee12a17a']",40,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:23:40.030,Pass,
,,,,,,,,,,,,,,2.340287,,,,,,,,,,,,,,,,466f489a-e997-48af-85ce-8293b3fb80ba,1060,,"[15.5, 44.9]",3754058,23,,,,,0.3702162,,Keeper Arm,,,,"[44.1, 56.0]",Low Pass,,30.678493,,,Riyad Mahrez,3814.0,,,,,,1,From Keeper,Kasper Schmeichel,3815.0,Goalkeeper,44,Leicester City,22,['a108b8b9-ec93-4855-be57-d17c76add59b'],45,,,,,,,,,,,,,,,,,Leicester City,22,00:23:45.982,Pass,
,,,,,,,,,,,,,,1.668902,,,,,,,,,,,,,,,,11679e4e-5c4e-4306-a957-8c1dc3a0b12d,1063,,"[64.0, 57.3]",3754058,23,,,,,-0.17816716,,Left Foot,,,,"[90.1, 52.6]",Ground Pass,,26.519804,,,Jamie Vardy,10960.0,,,,,,1,From Keeper,Riyad Mahrez,3814.0,Right Midfield,44,Leicester City,22,['4a6d538a-3800-49f9-ae5d-2116fa5030ff'],51,,,,,,,,,,,,,,,,,Leicester City,22,00:23:51.548,Pass,
,,,,,,,,,,,,,,2.146767,,,,,,,,,,,,,,,,d2b9600a-4286-49ae-88c9-60dcc86aead3,1067,,"[82.4, 51.3]",3754058,23,,,,,-2.0697722,,Right Foot,,,,"[72.1, 32.4]",Ground Pass,,21.524405,,,N''Golo Kanté,3961.0,,,,,,1,From Keeper,Jamie Vardy,10960.0,Left Center Forward,44,Leicester City,22,['d030c4fc-1cc0-4c98-bc57-077611966078'],57,,,,,,,,,,,,,,,,,Leicester City,22,00:23:57.261,Pass,
,,,,,,,,,,,,,,1.568422,,,,,,,,,,,,,,,,5abc37f9-f308-4829-a06d-432dd968d151,1070,,"[78.1, 24.7]",3754058,24,,,,,-1.2797828,,Right Foot,,,,"[84.3, 4.0]",Ground Pass,,21.608562,,,Christian Fuchs,3812.0,,,,,,1,From Keeper,N''Golo Kanté,3961.0,Left Defensive Midfield,44,Leicester City,22,['7aec4b4a-57c0-43f3-97d5-d5a11cdf5a2b'],1,,,,,,,,,,,,,,,,,Leicester City,22,00:24:01.126,Pass,
,,,,,,,,,,,,,,0.903057,,,,,,,,,,,,,,,,26e36140-e491-4a8a-80ae-e1ae057ff3ed,1073,,"[82.2, 4.6]",3754058,24,,,,,2.3057323,,Left Foot,,,,"[77.5, 9.8]",Ground Pass,,7.0092797,,,N''Golo Kanté,3961.0,,,,,,1,From Keeper,Christian Fuchs,3812.0,Left Back,44,Leicester City,22,['7bcad5fe-b14d-4926-932c-2be2cd21b8f2'],3,,,,,,,,,,,,,,,,,Leicester City,22,00:24:03.981,Pass,
,,,,,,,,,,,,,,1.073341,,,,,,,,,,,,,,,,86fd34d2-9504-497c-831f-74302abf072f,1076,,"[78.3, 12.6]",3754058,24,,,,,0.95733625,,Right Foot,,,,"[85.2, 22.4]",Ground Pass,,11.985408,,,Danny Drinkwater,3662.0,,,,,,1,From Keeper,N''Golo Kanté,3961.0,Left Defensive Midfield,44,Leicester City,22,['425aec61-46b1-4b38-8823-1c2e64aa66b6'],5,,,,,,,,,,,,,,,,,Leicester City,22,00:24:05.702,Pass,
,,,,,,,,,,,,,,1.464164,,,,,,,,,,,,,,,,10a1a1d2-b8f6-41c9-8b3e-1fa63809f2ad,1080,,"[85.0, 22.8]",3754058,24,,,,,3.0415418,,Right Foot,,,,"[59.1, 25.4]",Ground Pass,,26.030174,,,Robert Huth,40123.0,,,,,,1,From Keeper,Danny Drinkwater,3662.0,Right Center Midfield,44,Leicester City,22,['bbb31d2a-4378-4af8-8615-10fde6b9f627'],6,,,,,,,,,,,,,,,,,Leicester City,22,00:24:06.815,Pass,
,,,,,,,,,,,,,,1.587769,,,,,,,,,,,,,,,,eb8cde9f-0401-4aa3-9242-a0c489dbe9c9,1083,,"[55.5, 27.1]",3754058,24,,,,,1.5123265,,Right Foot,,,,"[56.7, 47.6]",Ground Pass,,20.535091,,,Wes Morgan,3813.0,,,,,,1,From Keeper,Robert Huth,40123.0,Left Center Back,44,Leicester City,22,['079db077-9509-4524-ac1a-4a2d2315dd8b'],9,,,,,,,,,,,,,,,,,Leicester City,22,00:24:09.797,Pass,
,,,,,,,,,,,,,,0.677622,,,,,,,,,,,,,,,,c38cf7b7-53c4-4dd4-9230-63664258d7bd,1087,,"[62.5, 49.6]",3754058,24,,,,,0.12659213,,Right Foot,,,,"[79.0, 51.7]",Ground Pass,,16.633099,,,Riyad Mahrez,3814.0,,,,,,1,From Keeper,Wes Morgan,3813.0,Right Center Back,44,Leicester City,22,"['2bc8a964-d780-4060-aecd-17bf6ba9c9f5', 'b512f962-c820-457a-909f-c31b3fe782fd']",13,,,,,,,,,,,,,,,,,Leicester City,22,00:24:13.204,Pass,True
,,,,,,,,,,,,,,1.592968,,,,,,,,,,,,,,,,104e7b66-3595-46a1-863f-36a2430eb562,1090,,"[79.0, 51.7]",3754058,24,,,,,-2.643579,,Left Foot,,,,"[52.7, 37.4]",Ground Pass,,29.936266,,,Robert Huth,40123.0,,,,,,1,From Keeper,Riyad Mahrez,3814.0,Right Midfield,44,Leicester City,22,['3a086f41-f4bb-4426-bc3f-08156a0ac309'],13,,,,,,,,,,,,,,,,,Leicester City,22,00:24:13.922,Pass,
,,,,,,,,,,,,,,1.029152,,,,,,,,,,,,,,,,3ae2b55b-0ae3-411b-9b7d-7889901e1ddd,1093,,"[55.2, 34.6]",3754058,24,,,,,-0.95864385,,Right Foot,,,,"[58.5, 29.9]",Ground Pass,,5.7428217,,,Danny Drinkwater,3662.0,,,,,,1,From Keeper,Robert Huth,40123.0,Left Center Back,44,Leicester City,22,['c9870d06-6331-420a-8e37-7634ecbfbe0a'],17,,,,,,,,,,,,,,,,,Leicester City,22,00:24:17.231,Pass,
,,,,,,,,,,,,,,0.624068,,,,,,,,,,,,,,,,652fbe43-e6f8-4e39-a3e5-b264417a8979,1096,,"[58.5, 30.3]",3754058,24,,,,,0.54257935,,Right Foot,,,,"[65.3, 34.4]",Ground Pass,,7.940403,,,Riyad Mahrez,3814.0,,,,,,1,From Keeper,Danny Drinkwater,3662.0,Right Center Midfield,44,Leicester City,22,['575a15ce-19bf-405a-a90b-54af5bc7b6c2'],18,,,,,,,,,,,,,,,,,Leicester City,22,00:24:18.993,Pass,
,,,,,,,,,,,,,,0.602936,,,,,,,,,,,,,,,,72420f52-2942-4f18-bc2f-feffd210bf66,1099,,"[65.3, 34.4]",3754058,24,,,,,-2.9627995,,Left Foot,,,,"[57.0, 32.9]",Ground Pass,,8.434453,,,Danny Drinkwater,3662.0,,,,,,1,From Keeper,Riyad Mahrez,3814.0,Right Midfield,44,Leicester City,22,['f48dcefd-e9c3-4a0e-9208-1d660bfa36ec'],19,,,,,,,,,,,,,,,,,Leicester City,22,00:24:19.761,Pass,
,,,,,,,,,,,,,,1.186652,,,,,,,,,,,,,,,,a1d665b2-7617-4929-a21b-4a02d8fc7021,1103,,"[61.4, 31.4]",3754058,24,,,,,-0.9224643,,Right Foot,,,,"[73.9, 14.9]",Low Pass,,20.700241,Incomplete,,,,,,,,,1,From Keeper,Danny Drinkwater,3662.0,Right Center Midfield,44,Leicester City,22,['8380db53-aabd-451d-b821-ac192445f8c2'],23,,,,,,,,,,,,,,,,,Leicester City,22,00:24:23.840,Pass,
,,,,,,,,,,,,,,0.795134,,,,,,,,,,,,,,,,9e510586-6fb3-465d-9a65-0bb4be2b54a5,1105,,"[69.6, 19.2]",3754058,24,,,,,1.3734008,,Left Foot,,,,"[71.1, 26.7]",Low Pass,,7.648529,,,N''Golo Kanté,3961.0,,,,,Recovery,1,From Keeper,Riyad Mahrez,3814.0,Right Midfield,44,Leicester City,22,['318a1d75-7351-432d-b2b5-eda441098a68'],26,,,,,,,,,,,,,,,,,Leicester City,22,00:24:26.457,Pass,
,,,,,,,,,,,,,,1.204353,,,,,,,,,,,,,,,,49a9db7c-ed99-4d0c-8f32-bf2593d117a8,1108,,"[72.4, 25.8]",3754058,24,,,,,-0.36172923,,Right Foot,,,,"[79.8, 23.0]",Low Pass,,7.9120164,,,Marc Albrighton,3307.0,,,,,,1,From Keeper,N''Golo Kanté,3961.0,Left Defensive Midfield,44,Leicester City,22,['506a5137-af8f-4ce1-9b3e-291e091ccc00'],27,,,,,,,,,,,,,,,,,Leicester City,22,00:24:27.496,Pass,
,,,,,,,,,,,,,,1.470342,,,,,,,,,,,,,,,,231a6a4a-9d0d-45a4-9cad-6ee19d7dbe95,1111,,"[81.8, 22.6]",3754058,24,,,,,-0.816638,,Right Foot,,,,"[88.0, 16.0]",High Pass,,9.055386,Incomplete,,Riyad Mahrez,3814.0,,,,,,1,From Keeper,Marc Albrighton,3307.0,Left Midfield,44,Leicester City,22,"['393e5834-961a-4bac-ab3d-3d5e7530a582', '5ef6296c-2695-49e3-93ca-44db543898d4']",28,,,,,,,,,,,,,,,,,Leicester City,22,00:24:28.923,Pass,
,,,,,,,,,,,,,,1.028719,,,,,,,,,,,,,,,,2486ea6b-4070-4a96-b71d-e562fdbed87b,1115,,"[55.2, 72.0]",3754058,24,,,,,0.2491511,,Right Foot,,,,"[72.1, 76.3]",Ground Pass,,17.438463,,,Joshua King,3346.0,,,,,,1,Regular Play,Adam Smith,6409.0,Right Back,45,AFC Bournemouth,28,['3b162ed5-96c2-4e2c-95a8-7978f92c9cb0'],34,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:24:34.143,Pass,
,,,,,,,,,,,,,,0.47709,,,,,,,,,,,,,,,,7c81c1d2-de12-4679-9f11-25562b3b9c9f,1123,,"[58.2, 64.8]",3754058,24,,,,,1.7644184,,Right Foot,,,,"[57.2, 69.9]",Ground Pass,,5.1971145,Incomplete,,,,,,,,Recovery,1,Regular Play,Dan Gosling,3343.0,Right Center Midfield,45,AFC Bournemouth,28,"['7b590b6e-d1f5-499f-98a0-4a7f877eaf7c', 'ca842eb5-5400-4947-8f79-5e378e4f437c']",38,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:24:38.759,Pass,True
,,,,,,,,,,,,,,1.080145,,,,,,,,,,,,,,,,ebedcb04-c727-47b8-a887-7e90e0f7f793,1125,,"[60.1, 67.8]",3754058,24,,,,,2.6146495,,Right Foot,,,,"[54.6, 71.0]",Ground Pass,,6.3631754,,,Matt Ritchie,3049.0,,,,,Recovery,1,Regular Play,Dan Gosling,3343.0,Right Center Midfield,45,AFC Bournemouth,28,['240961dd-3eab-4f74-94b5-3ba65572e00b'],39,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:24:39.924,Pass,
,,,,,,,,,,,,,,0.583159,,,,,,,,,,,,,,,,5b936615-5e6c-4cd1-ac41-681949e97adf,1128,,"[54.8, 71.0]",3754058,24,,,,,-0.4464819,,Right Foot,,,,"[64.2, 66.5]",Ground Pass,,10.421612,Incomplete,,Dan Gosling,3343.0,,,,,,1,Regular Play,Matt Ritchie,3049.0,Right Midfield,45,AFC Bournemouth,28,"['2c44316c-5f91-4636-8bef-813e2d20a298', 'c063fc3f-392e-4b40-86d3-2391a548b1fd']",41,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:24:41.004,Pass,
,,,,,,,,,,,,,,1.344344,,,,,,,,,,,,,,,,68cd9533-4936-4040-9401-cb1933559ba4,1136,,"[64.0, 6.6]",3754058,24,,,,,-0.30111557,,Right Foot,,,,"[80.1, 1.6]",Ground Pass,,16.858528,,,Riyad Mahrez,3814.0,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Left Defensive Midfield,45,AFC Bournemouth,28,['596a6827-87a6-43ec-adac-c65168532c1b'],43,,,,,,,,,,,,,,,,,Leicester City,22,00:24:43.366,Pass,
,,,,,,,,,,,,,,0.8508,,,,,,,,,,,,,,,,a90870a9-6d84-4b60-9dc7-6aadfe8a5d5a,1140,,"[28.3, 66.5]",3754058,24,,,,,0.26504287,,Right Foot,,,,"[35.3, 68.4]",Ground Pass,,7.253275,,,Matt Ritchie,3049.0,,,,,Recovery,1,Regular Play,Simon Francis,3608.0,Right Center Back,45,AFC Bournemouth,28,['1b51c173-65d5-486f-b6a0-c9c68cbd9af0'],46,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:24:46.789,Pass,
,,,,,,,,,,,,,,1.289786,,,,,,,,,,,,,,,,8e21e38b-4257-46c1-b72e-070cdbeef015,1143,,"[38.8, 64.1]",3754058,24,,,,,-1.1316837,,Left Foot,,,,"[45.0, 50.9]",Ground Pass,,14.583552,,,Harry Arter,3304.0,,,,,,1,Regular Play,Matt Ritchie,3049.0,Right Midfield,45,AFC Bournemouth,28,['f03877b4-1610-49b6-908c-b3053d2e1ef0'],48,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:24:48.814,Pass,
,,,,,,,,,,,,,,1.112116,,,,,,,,,,,,,,,,9c53dce2-3163-4087-94eb-f339c1e5b58e,1146,,"[77.9, 28.0]",3754058,24,,,,,-1.0891327,,Right Foot,,,,"[87.1, 10.4]",Ground Pass,,19.859507,,,Junior Stanislas,3463.0,,,,,,1,Regular Play,Harry Arter,3304.0,Left Center Midfield,45,AFC Bournemouth,28,['1a1754c7-1e1d-4891-bf6d-2191937a3657'],56,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:24:56.090,Pass,
,,,,,,,,,,,,,,0.894186,,,,,,,,,,,,,,,,9440890a-b3dd-4003-a906-7a83b329949a,1149,,"[103.6, 20.9]",3754058,25,,,,,2.138901,,Right Foot,,,,"[97.6, 30.3]",Ground Pass,,11.151682,,,Harry Arter,3304.0,,,,,,1,Regular Play,Junior Stanislas,3463.0,Left Midfield,45,AFC Bournemouth,28,['2f613042-59a3-46df-b87c-f6db928e2d15'],0,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:25:00.990,Pass,
,,,,,,,,,,,,,,1.535937,,,,,,,,,,,,,,,,fa3555ac-e65d-4f5b-88ab-b52e49571227,1156,,"[13.5, 64.1]",3754058,25,,,,,0.3104587,,Right Foot,,,,"[37.5, 71.8]",Ground Pass,,25.20496,,,José Leonardo Ulloa,3671.0,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Right Center Midfield,46,Leicester City,22,['73b3ffad-9e17-43a5-a436-a70c80a20075'],5,,,,,,,,,,,,,,,,,Leicester City,22,00:25:05.084,Pass,
,,,,,,,,,,,,,,3.622589,,,,,,,,,,,,,,,,c5b8a598-da5b-4292-bfe7-8e56579c9be5,1162,,"[33.0, 69.7]",3754058,25,,,,,-0.45866188,,Right Foot,,,,"[89.3, 41.9]",High Pass,,62.78957,,,José Leonardo Ulloa,3671.0,,,,,Free Kick,1,From Free Kick,Kasper Schmeichel,3815.0,Goalkeeper,47,Leicester City,22,['6dde753c-8357-47b4-b8f1-60595d890637'],40,,,,,,,,,,,,,,,,,Leicester City,22,00:25:40.350,Pass,
,,,,,,,,,,,,,,0.04596,,,,,,,,,,,,,,,,52f01d7b-4c06-4817-ba0e-d4aca0123d56,1164,,"[88.8, 42.5]",3754058,25,,,,True,-0.2914568,,,,,,"[91.8, 41.6]",Low Pass,,3.132092,Incomplete,,,,,,,,,1,From Free Kick,José Leonardo Ulloa,3671.0,Right Center Forward,47,Leicester City,22,"['0a7152f1-d47b-422e-9b8e-d5ed67d4de22', 'f63c3754-3b20-4717-9772-6b76092a6d4d']",43,,,,,,,,,,,,,,,,,Leicester City,22,00:25:43.927,Pass,True
,,,,,,,,,,,,,,1.550749,,,,,,,,,,,,,,,,ceb8905c-3575-4742-8221-682f315124c9,1180,,"[110.9, 80.0]",3754058,26,,,,,-1.9288598,,,,,,"[105.1, 64.5]",Low Pass,,16.549622,,,Riyad Mahrez,3814.0,,,,,Throw-in,1,From Throw In,Danny Simpson,3270.0,Right Back,48,Leicester City,22,['f76d2f01-5840-499c-a49f-0a5112b9a8c7'],2,,,,,,,,,,,,,,,,,Leicester City,22,00:26:02.394,Pass,
